objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
draft2019_09_reflexive_additionalItems_id4_subschema1_not_2,178,65,2,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id6_subschema1_not_2,184,335,3,0,0,0,0,0,0,1,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id5_subschema1_not_2,185,337,5,0,0,0,0,0,0,0,0,1,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_minLength_id4_subschema1_not_2,185,65,2,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_minItems_id4_subschema1_not_2,185,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_items_id12_subschema1_not_2,185,283,2,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id7_subschema1_not_2,185,337,2,0,0,0,1,0,0,0,0,0,0,1,0,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id11_subschema1_not_2,186,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_items_id14_subschema1_not_2,186,284,3,0,0,1,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_boolean_schema_id8_subschema1_not_2,187,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_type_id39_subschema1_not_2,187,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id2_subschema1_not_2,187,334,2,0,0,0,0,0,0,1,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_maximum_id4_subschema1_not_2,187,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_multipleOf_id1_subschema1_not_2,187,395,6,0,0,0,0,0,0,0,0,0,0,0,5,0,False,True,,2,,,,,
draft2019_09_valid_maxLength_id1_subschema1_not_2,187,289,3,0,0,0,1,0,0,1,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_maximum_id1_subschema1_not_2,187,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maximum_id2_subschema1_not_2,187,334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id1_subschema1_not_2,187,334,2,1,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id10_subschema1_not_2,187,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxLength_id4_subschema1_not_2,187,65,2,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_maximum_id6_subschema1_not_2,187,340,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id8_subschema1_not_2,187,337,2,1,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_not_id12_subschema1_not_2,187,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minimum_id4_subschema1_not_2,187,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id1_subschema1_not_2,188,482,2,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id61_subschema1_not_2,188,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxLength_id2_subschema1_not_2,188,291,3,0,0,1,1,0,0,0,0,0,0,1,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id31_subschema1_not_2,188,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_multipleOf_id4_subschema1_not_2,188,391,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minLength_id2_subschema1_not_2,188,291,2,0,0,0,1,0,0,0,0,1,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id23_subschema1_not_2,188,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id12_subschema1_not_2,189,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maximum_id7_subschema1_not_2,189,340,2,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id22_subschema1_not_2,189,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_pattern_id7_subschema1_not_2,189,65,2,0,0,1,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_minLength_id1_subschema1_not_2,189,293,3,0,0,0,1,0,0,1,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_pattern_id6_subschema1_not_2,189,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id11_subschema1_not_2,189,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minProperties_id6_subschema1_not_2,190,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_multipleOf_id3_subschema1_not_2,190,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minProperties_id4_subschema1_not_2,190,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minProperties_id5_subschema1_not_2,190,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_pattern_id5_subschema1_not_2,190,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxProperties_id7_subschema1_not_2,190,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id2_subschema1_not_2,190,482,3,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxProperties_id6_subschema1_not_2,190,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_multipleOf_id5_subschema1_not_2,190,391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_pattern_id4_subschema1_not_2,190,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maximum_id5_subschema1_not_2,190,342,2,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_pattern_id3_subschema1_not_2,191,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id21_subschema1_not_2,191,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_pattern_id8_subschema1_not_2,191,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxItems_id4_subschema1_not_2,191,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id49_subschema1_not_2,191,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_type_id50_subschema1_not_2,192,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
