objectId,inSize,outSize,totalTime,correctTime,oneOfAsAnyOf,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
o27825,25,166,919,877,true,44,681,16,35,0,0,13,0,1,2,0,34,2,true,false,true,2,,19092022_142635,3600000,2b46f6ac204cffce3d5f562c6c54dc9b23f28f7a,vmcolazzo
o27841,43,311,57,48,true,0,2,6,9,0,2,5,0,1,1,0,16,1,true,false,true,2,,,,,
o67205,43,311,11,9,true,0,0,0,2,0,0,1,0,0,0,0,2,0,true,false,true,2,,,,,
o89637,60,408,11,9,true,0,0,0,1,0,1,1,0,0,0,0,1,1,true,false,true,2,,,,,
o27830,61,466,22,20,true,0,0,0,1,0,0,2,0,0,0,0,1,1,true,false,true,2,,,,,
o35505,66,166,147,145,true,1,0,0,1,0,0,0,0,0,110,1,22,9,true,false,true,2,,,,,
o70252,77,64,8,5,true,0,0,0,1,0,0,0,0,0,1,0,2,1,true,false,true,2,,,,,
o31117,81,166,6,5,true,0,0,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o28265,88,166,5,4,true,0,0,0,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o24891,89,166,12,9,true,1,3,0,0,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
o27834,96,754,39,37,true,0,3,1,17,0,0,4,0,0,1,0,5,0,true,false,true,2,,,,,
o67689,100,166,7,5,true,0,1,0,0,0,0,2,0,0,0,1,0,1,true,false,true,2,,,,,
o63996,105,166,5,4,true,0,0,0,0,0,0,0,0,0,0,1,1,0,true,false,true,2,,,,,
o19978,106,166,4,4,true,0,0,0,1,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o44862,109,64,7,3,true,1,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o9292,109,705,77,74,true,0,2,4,9,0,14,2,3,0,2,1,22,2,true,false,true,2,,,,,
o25175,112,166,15,12,true,0,0,6,1,0,0,2,0,0,1,1,0,0,true,false,true,2,,,,,
o48514,115,463,9,8,true,0,1,0,1,0,1,1,0,1,0,0,1,0,true,false,true,2,,,,,
o34210,121,352,39,36,true,0,2,22,5,0,1,2,0,0,1,0,1,1,true,false,true,2,,,,,
o63500,124,311,5,4,true,1,0,0,0,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o34208,130,416,75,74,true,1,2,32,27,0,2,1,0,0,1,0,2,1,true,false,true,2,,,,,
o45630,130,463,9,7,true,0,0,1,0,0,1,1,1,0,0,0,1,1,true,false,true,2,,,,,
o13839,131,521,9,8,true,1,0,0,1,0,2,0,0,0,0,1,2,0,true,false,true,2,,,,,
o41627,132,311,8,6,true,0,0,1,0,0,0,1,0,2,0,0,0,0,true,false,true,2,,,,,
o41637,132,311,4,4,true,0,0,0,0,0,0,0,0,0,1,0,0,1,true,false,true,2,,,,,
o63326,139,166,7,5,true,0,0,1,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o79447,139,258,14,13,true,0,0,0,2,0,0,1,0,0,2,1,7,0,true,false,true,2,,,,,
o83694,139,64,4,3,true,1,0,0,0,0,0,0,0,0,1,0,0,1,true,false,true,2,,,,,
o9908,141,250,25,24,true,0,0,1,6,0,0,1,0,0,10,1,0,4,true,false,true,2,,,,,
o25177,144,458,7,7,true,0,0,0,2,0,1,0,0,0,1,0,1,1,true,false,true,2,,,,,
o41673,144,169,6,4,true,1,0,0,0,0,0,1,0,0,0,0,1,1,true,false,true,2,,,,,
o48762,147,951,13,11,true,1,0,0,3,0,1,1,0,1,0,0,3,0,true,false,true,2,,,,,
o63994,147,463,9,8,true,0,1,0,1,0,1,0,0,0,0,0,3,0,true,false,true,2,,,,,
o71844,148,210,8,6,true,0,0,0,3,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o36645,149,936,10,8,true,0,0,1,0,0,0,1,1,0,1,1,2,0,true,false,true,2,,,,,
o44993,152,912,51,49,true,0,0,3,1,0,0,2,0,1,8,0,17,10,true,false,true,2,,,,,
o45229,155,324,9,8,true,0,0,1,2,0,1,0,0,1,0,0,0,1,true,false,true,2,,,,,
o70564,160,224,4,4,true,0,0,1,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o25183,165,820,9,7,true,1,0,0,1,0,0,1,0,0,1,0,2,0,true,false,true,2,,,,,
o44456,167,166,4,3,true,1,0,0,0,0,0,1,0,0,0,1,0,0,true,false,true,2,,,,,
o76869,167,505,10,9,true,1,0,0,1,0,0,2,0,1,1,0,1,1,true,false,true,2,,,,,
o10082,169,905,9,7,true,0,1,0,0,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o25189,170,916,21,19,true,1,2,0,0,0,1,1,1,0,3,0,5,0,true,false,true,2,,,,,
o25192,170,914,10,9,true,0,0,0,1,0,1,0,0,0,1,0,2,1,true,false,true,2,,,,,
o41609,170,392,31,16,true,0,0,8,5,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o25195,173,1007,12,10,true,0,3,0,0,0,0,1,1,0,1,0,2,0,true,false,true,2,,,,,
o41665,173,268,6,4,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o41669,173,267,5,4,true,1,0,0,1,0,0,0,0,1,0,0,0,0,true,false,true,2,,,,,
o82286,173,875,13,12,true,0,1,0,2,0,0,1,0,0,3,1,1,1,true,false,true,2,,,,,
o89088,173,511,7,6,true,0,0,0,0,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o25942,174,421,9,6,true,0,0,1,0,0,1,0,0,0,1,0,2,0,true,false,true,2,,,,,
o34211,176,684,11,9,true,0,0,1,1,0,1,1,0,0,0,0,2,0,true,false,true,2,,,,,
o47168,176,458,5,4,true,0,0,1,1,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o80334,176,64,4,2,true,0,0,1,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o90933,176,1018,10,9,true,0,0,0,1,0,1,1,0,0,2,0,2,0,true,false,true,2,,,,,
o25159,178,502,8,7,true,1,1,0,1,0,0,1,0,0,1,0,2,0,true,false,true,2,,,,,
o77414,178,298,6,5,true,0,0,1,1,0,1,0,1,0,0,0,0,1,true,false,true,2,,,,,
o69753,180,166,3,2,true,0,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o10525,183,397,14,12,true,1,0,6,3,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o41671,184,283,7,6,true,0,0,4,0,0,1,0,0,0,0,0,1,0,true,false,true,2,,,,,
o75593,184,199,7,5,true,0,1,0,1,0,1,0,0,1,0,0,1,0,true,false,true,2,,,,,
o45213,185,521,6,5,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o41604,186,476,7,5,true,0,0,1,0,0,1,0,0,0,0,0,0,1,true,false,true,2,,,,,
o67198,187,1228,18,14,true,0,0,0,1,0,1,1,3,0,2,0,1,3,true,false,true,2,,,,,
o17123,191,463,6,5,true,0,0,0,0,0,1,0,0,0,0,0,1,0,true,false,true,2,,,,,
o44006,193,258,7,6,true,1,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o78729,193,875,6,5,true,0,0,1,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o9972,194,900,8,7,true,0,0,1,0,0,0,0,1,1,0,0,3,0,true,false,true,2,,,,,
o70292,195,428,7,6,true,0,0,0,3,0,0,1,0,0,0,0,1,1,true,false,true,2,,,,,
o81745,195,880,7,6,true,0,0,0,2,0,0,1,0,0,1,0,2,0,true,false,true,2,,,,,
o26951,197,845,11,7,true,0,2,1,0,0,0,1,0,0,0,1,0,1,true,false,true,2,,,,,
o41662,202,430,5,4,true,0,0,0,2,0,1,0,0,0,0,0,0,0,true,false,true,2,,,,,
o45634,202,463,4,3,true,0,0,0,0,0,0,0,0,1,0,0,1,0,true,false,true,2,,,,,
o88603,202,356,8,6,true,0,0,1,2,0,0,0,0,0,0,1,1,0,true,false,true,2,,,,,
o25166,203,502,7,6,true,0,0,1,0,0,0,1,0,0,0,1,1,1,true,false,true,2,,,,,
o70327,203,1014,14,13,true,0,0,0,1,0,0,1,0,0,1,0,2,1,true,false,true,2,,,,,
o10021,206,1088,9,8,true,0,1,0,1,0,0,1,1,0,2,0,1,0,true,false,true,2,,,,,
o25982,208,453,10,9,true,1,0,0,1,0,1,0,0,0,1,0,2,1,true,false,true,2,,,,,
o71845,209,607,6,6,true,0,0,1,1,0,0,0,0,0,0,0,1,1,true,false,true,2,,,,,
o17657,210,538,7,6,true,1,0,0,3,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o34209,211,166,4,3,true,0,1,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o45633,211,166,3,2,true,0,0,0,1,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o41664,212,318,3,2,true,0,0,0,1,0,0,0,0,1,0,0,0,0,true,false,true,2,,,,,
o41667,212,318,4,3,true,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o53538,212,177,3,1,true,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o58635,213,166,3,2,true,1,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o67212,213,374,25,24,true,0,0,9,13,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o89645,213,820,5,4,true,0,0,0,1,0,1,1,0,0,0,0,1,0,true,false,true,2,,,,,
o55684,217,781,7,6,true,0,0,0,0,0,0,0,1,0,1,1,2,0,true,false,true,2,,,,,
o58640,219,499,5,4,true,0,0,0,1,0,0,0,0,1,0,0,0,1,true,false,true,2,,,,,
o60109,219,463,7,6,true,1,0,0,0,0,1,0,1,0,0,0,1,1,true,false,true,2,,,,,
o79654,219,1166,10,9,true,0,0,0,1,0,0,1,0,1,1,1,1,1,true,false,true,2,,,,,
o26952,220,845,5,3,true,0,0,0,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o89151,220,430,6,4,true,0,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o67193,221,1525,12,11,true,1,0,0,1,0,0,1,1,0,1,1,2,1,true,false,true,2,,,,,
o77740,221,842,9,7,true,0,0,0,1,0,0,1,0,0,1,0,1,2,true,false,true,2,,,,,
o89680,221,684,6,5,true,1,0,0,1,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o41653,222,179,6,6,true,1,3,0,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o21079,223,779,8,7,true,0,0,0,0,0,0,0,1,0,3,1,1,0,true,false,true,2,,,,,
o4366,223,547,6,5,true,1,0,0,0,0,0,1,0,1,1,0,1,0,true,false,true,2,,,,,
o70294,223,543,10,8,true,0,0,3,3,0,0,1,0,1,0,0,0,0,true,false,true,2,,,,,
o17125,224,463,4,3,true,0,0,0,0,0,1,0,0,1,0,0,1,0,true,false,true,2,,,,,
o2060,224,166,7,3,true,1,0,0,0,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o57711,224,458,6,5,true,0,0,0,2,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o89152,226,311,3,3,true,1,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o24503,227,2364,15,13,true,1,0,0,3,0,1,2,0,0,0,1,3,0,true,false,true,2,,,,,
o56764,227,166,6,3,true,1,0,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o17675,228,947,11,9,true,1,0,0,1,0,0,1,0,0,0,1,1,2,true,false,true,2,,,,,
o12256,229,755,13,10,true,1,1,0,2,0,1,0,1,0,2,0,1,0,true,false,true,2,,,,,
o13272,229,920,17,14,true,2,0,0,4,0,2,0,2,0,1,0,2,0,true,false,true,2,,,,,
o46560,229,177,9,7,true,2,2,1,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o20469,233,258,4,3,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o19363,234,1031,10,7,true,0,0,0,1,0,0,1,0,1,0,0,1,1,true,false,true,2,,,,,
o10089,235,824,9,9,true,0,0,0,2,0,2,1,0,0,2,0,0,1,true,false,true,2,,,,,
o41773,236,312,6,4,true,2,0,0,1,0,0,0,0,0,0,1,0,0,true,false,true,2,,,,,
o66685,237,1115,8,6,true,1,0,0,1,0,0,0,1,0,0,1,1,0,true,false,true,2,,,,,
o9790,237,1096,74506,74503,true,1,0,0,2,0,71450,1,3046,0,1,0,2,0,true,false,true,2,,,,,
o24474,238,463,4,3,true,0,1,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o73935,238,675,12,11,true,0,4,2,1,0,1,0,1,0,0,0,1,0,true,false,true,2,,,,,
o89135,239,350,5,5,true,1,0,1,1,0,0,0,0,1,0,0,0,1,true,false,true,2,,,,,
o82288,240,199,4,3,true,0,1,0,0,0,1,0,0,0,0,0,1,0,true,false,true,2,,,,,
o6021,241,1757,10,9,true,1,0,0,2,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o83710,242,463,3,3,true,0,0,0,0,0,1,0,0,0,0,0,0,1,true,false,true,2,,,,,
o45635,243,653,5,4,true,0,1,0,0,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o76651,243,2799,14,13,true,0,0,3,1,0,0,1,1,0,2,0,1,1,true,false,true,2,,,,,
o27832,249,1584,8,7,true,0,0,0,1,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o41655,249,639,5,4,true,1,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o9273,252,995,7,7,true,1,0,0,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o68330,253,166,2,2,true,0,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o69512,254,1650,7,7,true,1,0,0,0,0,0,1,1,0,0,0,1,1,true,false,true,2,,,,,
o48164,255,360,24,23,true,0,0,1,17,0,3,1,0,0,0,0,1,0,true,false,true,2,,,,,
o78127,255,528,4,4,true,0,0,0,1,0,0,0,0,0,1,0,1,1,true,false,true,2,,,,,
o82284,255,1513,9,8,true,1,0,0,1,0,0,1,0,0,0,1,1,1,true,false,true,2,,,,,
o25190,258,1544,7,6,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o25193,258,1542,7,7,true,1,0,0,1,0,1,0,1,0,1,0,1,0,true,false,true,2,,,,,
o48017,258,530,5,4,true,1,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o6269,259,1478,12,11,true,0,0,0,3,0,2,1,3,0,0,0,1,0,true,false,true,2,,,,,
o88607,259,498,12,11,true,0,0,7,2,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o27031,260,428,6,5,true,1,0,0,1,0,0,1,0,0,0,1,0,0,true,false,true,2,,,,,
o21731,261,208,3,3,true,1,0,0,0,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o73407,263,750,6,5,true,0,0,0,1,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
o72209,265,245,3,2,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o25196,266,1554,7,6,true,0,0,1,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o25200,267,717,5,4,true,1,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o69314,267,1344,8,7,true,1,0,0,1,0,1,1,0,0,0,0,1,0,true,false,true,2,,,,,
o79439,267,842,6,6,true,0,0,0,2,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o91001,267,1210,8,7,true,1,0,0,0,0,1,0,1,0,1,0,0,1,true,false,true,2,,,,,
o48167,268,430,22,21,true,0,0,0,9,0,0,0,0,0,0,1,0,11,true,false,true,2,,,,,
o55101,268,1202,7,6,true,0,0,0,1,0,1,0,1,0,0,0,2,0,true,false,true,2,,,,,
o65482,268,889,5,5,true,0,0,0,1,0,1,0,1,0,0,0,1,1,true,false,true,2,,,,,
o76868,268,1510,7,6,true,1,0,0,0,0,0,1,1,0,0,0,1,0,true,false,true,2,,,,,
o84174,268,64,1,1,true,0,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o27032,271,428,4,4,true,0,0,1,0,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o41593,272,682,3,3,true,0,0,0,0,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o69507,272,1612,7,6,true,0,0,1,0,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o28266,273,1278,8,7,true,0,0,0,2,0,1,0,1,0,1,0,1,0,true,false,true,2,,,,,
o63987,273,709,3,3,true,0,0,1,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o77428,273,166,2,2,true,0,0,1,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o44010,274,1088,12,11,true,0,0,0,3,0,4,0,2,0,1,0,1,0,true,false,true,2,,,,,
o9941,274,1368,6,5,true,0,0,1,0,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o12240,275,1375,7,7,true,0,0,0,1,0,1,0,1,1,1,0,1,1,true,false,true,2,,,,,
o23153,275,786,10,9,true,0,3,2,0,0,1,0,0,0,1,0,1,0,true,false,true,2,,,,,
o64893,275,1206,7,6,true,0,0,0,0,0,0,0,1,0,1,0,1,1,true,false,true,2,,,,,
o41668,277,473,3,3,true,1,0,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o83308,277,166,2,2,true,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o78117,278,553,90,89,true,0,0,1,85,0,0,0,0,0,1,0,2,0,true,false,true,2,,,,,
o89941,278,532,3,3,true,0,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o74178,280,177,2,1,true,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o79494,281,398,3,3,true,1,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o67196,282,2127,10,9,true,0,0,0,1,0,1,0,3,0,1,0,1,1,true,false,true,2,,,,,
o41082,284,179,2,1,true,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o90448,284,1066,6,5,true,0,0,0,0,0,1,0,1,0,1,1,1,0,true,false,true,2,,,,,
o10018,286,1625,8,8,true,1,0,0,1,0,0,1,0,1,0,1,1,1,true,false,true,2,,,,,
o76899,286,1112,5,5,true,1,0,0,0,0,0,1,0,1,0,0,0,0,true,false,true,2,,,,,
o67374,287,173,2,2,true,1,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o42981,288,166,2,1,true,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o90567,288,717,4,3,true,0,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o90442,289,1782,9,8,true,0,0,0,0,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
o70325,290,1997,9,9,true,0,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o78398,290,1311,5,4,true,0,0,0,0,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o10055,291,1578,7,7,true,0,0,0,1,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o25988,291,166,3,2,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o3616,291,1170,5,4,true,0,0,0,1,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o42149,291,1922,8,7,true,1,0,0,0,0,0,0,0,1,0,1,1,1,true,false,true,2,,,,,
o74489,291,1557,7,6,true,0,0,1,0,0,0,1,2,0,1,0,1,0,true,false,true,2,,,,,
o60115,294,627,3,2,true,0,0,0,0,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
o9777,294,1168,9,8,true,0,0,0,4,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o24189,296,680,4,3,true,0,0,0,0,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o39485,296,1662,9,8,true,0,0,2,1,0,0,0,2,0,1,0,1,0,true,false,true,2,,,,,
o48162,296,267,3,2,true,0,0,0,0,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o9912,296,1422,5635,5635,true,1,0,0,1,0,5232,2,394,0,1,0,1,1,true,false,true,2,,,,,
o51227,297,514,5,4,true,0,0,1,0,0,0,1,0,0,0,0,1,1,true,false,true,2,,,,,
o26954,298,1172,5,4,true,0,0,0,1,0,0,2,0,0,0,0,0,0,true,false,true,2,,,,,
o69909,298,719,4,4,true,0,0,1,0,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o44989,299,1230,6,6,true,0,0,0,1,0,0,0,0,0,1,1,1,1,true,false,true,2,,,,,
o79450,299,1052,11,11,true,0,1,0,1,0,1,1,0,0,1,1,0,2,true,false,true,3,,,,,
o26589,300,1584,13,13,true,0,0,0,3,0,2,1,3,0,1,0,1,2,true,false,true,2,,,,,
o42519,300,522,4,4,true,1,0,0,0,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o91099,300,1825,10,9,true,1,0,0,0,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o53908,301,338,3,3,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o69188,301,869,5,4,true,1,0,0,0,0,0,1,0,0,0,1,0,0,true,false,true,2,,,,,
o81591,301,1577,7,6,true,0,0,0,1,0,0,1,0,0,0,0,1,1,true,false,true,2,,,,,
o47925,303,680,4,3,true,0,0,0,1,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o58631,303,815,32,31,true,0,0,0,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o71534,304,495,5,4,true,1,0,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o43970,305,1359,11,11,true,1,0,0,1,0,1,0,0,0,0,1,1,4,true,false,true,2,,,,,
o84027,305,940,5,4,true,0,0,0,1,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o63285,306,858,7,7,true,1,0,0,0,0,1,0,0,1,2,0,0,1,true,false,true,2,,,,,
o9948,306,1367,38,37,true,1,0,0,2,0,22,0,6,1,2,0,1,1,true,false,true,2,,,,,
o6242,307,1375,9,8,true,0,0,0,1,0,0,1,0,1,1,1,1,1,true,false,true,2,,,,,
o27845,308,2018,12,11,true,0,0,0,2,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
o64742,308,166,2,1,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o76865,308,473,3,3,true,0,0,0,1,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o83139,309,1596,13,13,true,0,0,6,1,0,0,0,1,0,0,0,1,2,true,false,true,2,,,,,
o12345,311,571,4,3,true,0,0,0,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o17608,311,715,7,5,true,0,0,0,1,0,0,0,0,0,1,1,1,1,true,false,true,2,,,,,
o72207,311,391,3,2,true,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o42299,312,516,5,5,true,1,0,0,0,0,0,0,1,0,1,0,0,0,true,false,true,3,,,,,
o27838,313,2355,12,11,true,0,1,0,1,0,0,1,0,1,1,0,1,2,true,false,true,2,,,,,
o83739,313,968,5,5,true,0,0,1,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o61344,314,1606,7,7,true,0,0,0,1,0,1,0,1,0,1,0,0,1,true,false,true,2,,,,,
o91109,315,1805,10,9,true,0,0,1,1,0,0,1,0,0,1,1,1,2,true,false,true,2,,,,,
o78110,317,1398,6,5,true,0,0,1,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o89704,317,930,6,5,true,1,0,0,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o9909,318,1816,19,18,true,0,0,0,5,0,3,1,3,0,1,0,1,1,true,false,true,2,,,,,
o72587,319,2095,11,10,true,0,0,0,1,0,0,1,0,0,2,1,2,2,true,false,true,2,,,,,
o83695,319,1258,5,4,true,0,0,1,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o21459,320,2702,17,16,true,0,0,0,3,0,2,1,1,1,1,0,1,2,true,false,true,2,,,,,
o25182,320,457,5,4,true,1,0,0,0,0,0,1,0,0,0,0,2,0,true,false,true,2,,,,,
o46999,320,587,4,4,true,0,0,1,1,0,1,0,0,0,0,0,0,0,true,false,true,2,,,,,
o83693,320,726,4,4,true,0,0,1,0,0,0,0,1,0,0,0,0,1,true,false,true,2,,,,,
o6209,321,2347,14,13,true,1,0,0,1,0,0,1,4,0,1,0,2,0,true,false,true,2,,,,,
o62775,321,1457,5,5,true,0,0,0,1,0,0,0,1,0,0,0,2,0,true,false,true,2,,,,,
o73918,322,880,5,5,true,1,0,0,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o53905,323,983,5,4,true,1,0,0,1,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o65371,323,2060,9,8,true,0,0,0,1,0,0,1,0,1,0,0,1,1,true,false,true,2,,,,,
o10059,324,1558,8,7,true,0,0,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o25793,324,1644,6,6,true,0,0,1,0,0,0,1,1,0,0,1,0,0,true,false,true,2,,,,,
o28263,324,1326,10,9,true,0,0,0,2,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
o40229,324,1523,9,9,true,0,0,1,2,0,0,1,0,0,1,0,0,2,true,false,true,2,,,,,
o63977,324,1364,5,5,true,1,0,0,1,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o79589,325,676,5,4,true,0,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o21828,326,520,5,4,true,0,1,0,1,0,1,0,0,0,0,0,1,0,true,false,true,2,,,,,
o46364,327,1012,5,5,true,0,0,0,0,0,0,0,0,1,1,0,0,2,true,false,true,2,,,,,
o53909,327,396,5,4,true,0,1,0,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o76160,327,416,6,5,true,0,0,1,2,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o54984,328,521,3,3,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o17626,329,535,2,1,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o34373,330,1063,6,5,true,0,0,0,0,0,1,1,0,0,1,0,1,0,true,false,true,2,,,,,
o81567,330,315,2,2,true,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o31608,331,1240,6,6,true,0,0,1,0,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o41599,331,367,3,3,true,0,0,0,1,0,0,0,0,0,0,1,0,1,true,false,true,2,,,,,
o91006,331,1969,12,11,true,0,0,1,0,0,1,3,1,1,2,1,1,0,true,false,true,2,,,,,
o48244,332,1630,9,8,true,1,0,0,0,0,0,0,0,0,1,0,1,1,true,false,true,2,,,,,
o73042,332,487,4,4,true,1,0,0,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o83723,332,973,10,5,true,0,0,0,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o69525,333,1464,8,7,true,1,0,0,0,0,1,0,0,1,0,0,1,2,true,false,true,2,,,,,
o78089,333,1485,6,6,true,0,0,0,1,0,0,1,1,0,0,0,0,0,true,false,true,2,,,,,
o13948,334,1773,7,7,true,0,1,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
