objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o27032,271,21,3,16,1,true,true
o41593,272,20,3,16,0,true,true
o69507,272,21,4,16,1,true,true
o28266,273,20,3,17,0,true,true
o63987,273,21,4,17,0,true,true
o77428,273,21,3,18,0,true,true
o44010,274,22,3,18,0,true,true
o9941,274,21,4,17,0,true,true
o12240,275,22,4,17,0,true,true
o23153,275,15,1,14,0,true,true
o64893,275,21,4,16,0,true,true
o41668,277,38,3,34,0,true,true
o83308,277,21,4,16,0,true,true
o78117,278,20,3,16,0,true,true
o89941,278,21,4,16,0,true,true
o74178,280,20,3,17,0,true,true
o79494,281,19,3,15,0,true,true
o67196,282,20,3,16,0,true,true
o41082,284,21,4,16,1,true,true
o90448,284,21,3,16,1,true,true
o10018,286,48,3,19,25,true,true
o76899,286,22,3,18,0,true,true
o67374,287,23,3,19,0,true,true
o42981,288,23,4,17,1,true,true
o90567,288,22,3,18,0,true,true
o90442,289,27,3,24,0,true,true
o70325,290,21,3,17,0,true,true
o78398,290,21,3,18,0,true,true
o10055,291,22,3,18,0,true,true
o25988,291,20,3,16,0,true,true
o3616,291,21,3,17,0,true,true
o42149,291,21,3,17,0,true,true
o74489,291,20,3,17,0,true,true
o60115,294,24,3,21,0,true,true
o9777,294,21,3,17,0,true,true
o24189,296,21,3,17,0,true,true
o39485,296,22,4,18,0,true,true
o48162,296,21,3,17,0,true,true
o9912,296,22,3,18,0,true,true
o51227,297,23,4,18,0,true,true
o26954,298,22,4,18,0,true,true
o69909,298,20,3,16,0,true,true
o44989,299,22,4,18,0,true,true
o79450,299,28,3,23,1,true,true
o26589,300,22,4,18,0,true,true
o42519,300,28,4,23,0,true,true
o91099,300,22,3,18,0,true,true
o53908,301,21,4,17,0,true,true
o69188,301,20,4,15,0,true,true
o81591,301,20,3,17,0,true,true
o47925,303,22,4,18,0,true,true
o58631,303,19,4,15,0,true,true
o71534,304,22,3,18,0,true,true
o43970,305,22,3,17,1,true,true
o84027,305,21,3,17,0,true,true
o63285,306,22,4,17,0,true,true
o9948,306,20,3,16,0,true,true
o6242,307,20,3,16,0,true,true
o27845,308,21,3,16,1,true,true
o64742,308,20,4,15,0,true,true
o76865,308,26,4,21,0,true,true
o83139,309,24,5,19,0,true,true
o12345,311,21,4,17,0,true,true
o17608,311,19,4,15,0,true,true
o72207,311,21,4,16,0,true,true
o42299,312,21,4,16,0,true,true
o27838,313,22,5,17,0,true,true
o83739,313,20,4,15,0,true,true
o61344,314,20,4,15,0,true,true
o91109,315,45,4,40,1,true,true
o78110,317,24,6,17,0,true,true
o89704,317,20,3,16,0,true,true
o9909,318,20,3,16,0,true,true
o72587,319,31,4,16,11,true,true
o83695,319,21,3,16,1,true,true
o21459,320,20,3,17,0,true,true
o25182,320,20,4,16,0,true,true
o46999,320,21,4,17,0,true,true
o83693,320,21,4,16,0,true,true
o6209,321,20,4,16,0,true,true
o62775,321,19,3,15,0,true,true
o73918,322,20,3,15,1,true,true
o53905,323,38,4,16,18,true,true
o65371,323,21,4,16,0,true,true
o10059,324,20,3,17,0,true,true
o25793,324,21,4,16,0,true,true
o28263,324,21,4,17,0,true,true
o40229,324,27,4,16,6,true,true
o63977,324,20,3,16,0,true,true
o79589,325,19,3,16,0,true,true
o21828,326,23,4,16,3,true,true
o46364,327,21,4,17,0,true,true
o53909,327,34,4,16,14,true,true
o76160,327,25,4,14,6,true,true
o54984,328,20,3,16,0,true,true
o17626,329,19,4,15,0,true,true
o34373,330,21,4,17,0,true,true
o81567,330,22,4,17,0,true,true
o31608,331,21,4,17,0,true,true
o41599,331,27,4,20,3,false,
o91006,331,22,5,17,0,true,true
o48244,332,22,4,17,0,true,true
o73042,332,21,4,17,0,true,true
o83723,332,22,4,17,1,true,true
o69525,333,21,4,17,0,true,true
o78089,333,21,3,18,0,true,true
o13948,334,21,4,17,0,true,true
o50970,334,21,3,17,0,true,true
o39440,335,21,3,17,0,true,true
o53906,335,24,3,18,0,true,true
o9818,335,20,4,16,0,true,true
o48513,336,22,4,17,0,true,true
o63950,336,21,4,17,0,true,true
o45193,337,26,4,21,0,true,true
o27835,338,20,3,16,0,true,true
o41590,338,20,3,16,0,true,true
o80622,339,19,3,15,0,true,true
o21730,340,21,4,16,0,true,true
o76583,340,21,4,16,1,true,true
o25191,341,20,4,15,0,true,true
o25194,341,20,4,16,0,true,true
o85922,342,18,3,15,0,true,true
o43981,343,20,3,16,0,true,true
o48805,344,18,3,15,0,true,true
o70022,344,19,3,15,0,true,true
o69756,345,19,3,15,0,true,true
o41658,346,20,4,16,0,true,true
o46259,346,19,3,16,0,true,true
o60137,346,20,3,16,0,true,true
o78453,346,20,4,16,0,true,true
o74595,347,25,4,16,4,true,true
o40225,348,3297,4,17,3275,true,false
o44972,348,24,5,19,0,true,true
o58865,349,20,3,16,0,true,true
o78451,349,20,4,15,0,true,true
o81573,349,21,4,15,1,true,true
o66644,350,20,3,16,0,true,true
o62379,351,21,4,17,0,true,true
o9850,351,21,4,16,1,true,true
o50969,352,21,4,16,0,true,true
o76909,352,20,3,16,0,true,true
o89702,352,20,4,16,0,true,true
o39423,353,20,3,16,0,true,true
o67200,353,20,3,16,0,true,true
o83384,354,20,3,16,0,true,true
o40355,355,20,4,16,0,true,true
o56137,355,20,4,16,0,true,true
o16363,356,20,3,16,0,true,true
o20466,356,20,3,16,0,true,true
o75109,356,20,3,15,1,true,false
o9812,356,21,4,17,0,true,true
o73044,357,20,3,16,0,true,true
o76665,357,21,5,16,0,true,true
o83725,357,22,4,15,2,true,true
o12642,358,22,6,16,0,true,true
o27843,358,22,4,17,0,true,true
o9799,358,26,4,17,5,true,true
o20458,359,22,3,17,1,true,true
o25185,360,21,4,17,0,true,true
o25186,360,22,5,16,0,true,true
o43007,360,21,4,16,0,true,true
o79481,361,20,4,16,0,true,true
o91003,361,21,4,17,0,true,true
o12491,362,20,3,15,1,true,true
o79441,362,22,4,18,0,true,true
o36464,363,23,3,19,0,true,true
o41702,363,21,4,16,1,true,true
o45117,363,20,3,16,0,true,true
o78129,363,20,3,17,0,true,true
o57656,364,21,3,16,1,true,true
o51255,365,22,3,18,1,true,true
o81593,365,19,3,16,0,true,true
o71424,366,20,3,15,1,true,true
o77425,366,19,3,16,0,true,true
o12488,367,21,3,17,0,true,true
o17681,367,19,3,15,0,true,true
o63515,368,20,3,16,0,true,true
o12220,369,21,4,16,0,true,true
o49989,369,20,4,16,0,true,true
o33732,372,21,4,16,1,true,true
o71539,372,20,3,16,0,true,true
o41592,373,20,3,16,0,true,true
o59673,373,21,4,16,0,true,true
o68438,373,22,4,17,0,true,true
o9949,373,19,3,15,0,true,true
o65468,374,20,4,16,0,true,true
o44260,375,20,4,16,0,true,true
o47167,375,20,4,16,0,true,true
o80287,376,20,3,16,0,true,true
o85193,376,21,4,16,0,true,true
o3620,377,20,3,16,0,true,true
o47860,377,20,4,16,0,true,true
o42024,378,21,4,16,0,true,true
o67501,378,4,StandardGenerationException,,,,
o89499,378,20,3,16,0,true,true
o25169,379,21,4,17,0,true,true
o76554,379,23,3,19,0,true,true
o76642,379,21,3,16,1,true,true
o85901,379,20,3,16,0,true,true
o89522,380,22,4,16,1,true,true
o3211,381,18,3,14,0,true,true
o6205,382,21,4,17,0,true,true
o12387,383,21,3,16,1,true,true
o44262,383,20,3,16,0,true,true
o84263,383,21,3,16,1,true,true
o9365,384,20,3,16,0,true,true
o12209,385,20,4,16,0,true,true
o2058,385,20,3,16,0,true,true
o23148,386,18,2,16,0,true,true
o70288,386,19,3,15,0,true,true
o60269,388,19,3,15,0,true,true
o63288,388,20,4,16,0,true,true
o76639,388,21,4,16,0,true,true
o40223,389,18,3,14,0,true,true
o64870,389,20,3,16,0,true,true
o62381,390,20,3,16,0,true,true
o9955,390,19,3,16,0,true,true
o57232,391,20,4,16,0,true,true
o68315,392,20,4,16,0,true,true
o78404,392,18,3,14,0,true,true
o83374,392,20,4,16,0,true,true
o36461,395,21,4,16,0,true,true
o45592,395,20,3,16,0,true,true
o68426,395,20,3,16,0,true,true
o78102,395,19,3,16,0,true,true
o46256,396,20,3,16,0,true,true
o7230,396,20,3,16,0,true,true
o89900,396,21,4,16,0,true,true
o41691,397,21,3,17,0,true,true
o43083,397,21,4,16,0,true,true
o60103,397,20,3,16,0,true,true
o79709,397,21,4,17,0,true,true
o85909,397,20,4,16,0,true,true
o27844,399,20,4,16,0,true,true
o69391,399,21,4,17,0,true,true
o62772,400,20,3,16,1,true,true
o89521,400,23,3,15,4,true,false
o13435,401,20,3,16,0,true,true
o90950,401,32,4,28,0,true,true
o26956,402,22,4,18,0,true,true
o70518,402,22,4,17,1,true,true
o12490,403,20,3,17,0,true,true
o17654,403,96,3,92,0,true,true
o81574,403,21,4,17,0,true,true
o21477,404,21,4,16,0,true,true
o42212,404,21,4,16,1,true,true
o74022,404,18,4,14,0,true,true
o25968,405,24,7,17,0,true,true
o26198,405,20,4,16,0,true,true
o69511,405,21,4,17,0,true,true
o71448,405,20,3,17,0,true,true
o82290,405,22,4,18,0,true,true
o35906,406,20,4,15,0,true,true
o63477,406,20,4,15,0,true,true
o67623,406,20,3,16,0,false,
o79705,407,19,3,15,0,true,true
o41729,408,20,3,15,0,true,true
o60854,408,19,4,14,0,true,true
o39424,409,21,4,16,0,true,true
o6167,409,20,4,16,0,true,true
o10086,410,21,4,16,0,true,true
o9857,410,19,3,15,0,true,true
o36250,411,83,4,38,40,true,true
o39871,411,21,4,16,0,true,true
o28259,412,20,3,17,0,true,true
o41650,412,19,3,16,0,true,true
o82179,412,21,3,16,0,true,true
o41787,414,19,3,15,0,true,true
o85971,414,22,4,18,0,true,true
o10468,415,20,4,16,0,true,true
o46299,415,21,3,17,1,true,true
o55685,415,20,3,16,0,true,true
o71450,415,19,3,15,0,true,true
o25701,416,20,4,16,0,true,true
o41587,417,21,4,17,0,true,true
o43974,417,20,4,15,0,true,true
o58637,417,19,3,15,0,true,true
o73043,417,19,3,15,0,true,true
o41591,418,19,3,14,0,true,true
o41645,418,21,4,15,2,true,true
o6219,418,20,4,16,0,true,true
o68306,418,26,3,16,6,true,true
o14471,419,20,4,16,0,true,true
o24544,419,19,3,15,0,true,true
o69499,419,21,5,16,0,true,true
o76664,419,20,3,16,0,true,true
o16365,420,20,4,15,0,true,true
o29024,420,19,4,14,0,true,true
o41682,420,19,3,16,0,true,true
o83301,420,20,4,16,0,true,true
o79442,421,20,4,16,0,true,true
o81723,421,19,3,16,0,true,true
o58636,422,21,4,16,0,true,true
o61120,422,20,4,16,0,true,true
o46198,423,20,3,16,0,true,true
o10065,424,20,3,16,0,true,true
o20459,424,20,4,16,0,true,true
o42158,425,22,4,16,2,true,true
o90887,425,20,3,16,0,true,true
o62380,427,20,3,16,0,true,true
o45133,429,20,4,16,0,true,true
o46258,429,19,3,15,0,true,true
o53623,429,20,4,15,0,true,true
o60133,429,19,3,15,0,true,true
o69746,430,21,3,17,0,true,true
o71551,430,18,3,14,0,true,true
o45175,431,20,4,16,0,true,true
o66589,431,19,4,15,0,true,true
o68311,431,20,3,16,0,true,true
o90494,431,20,4,15,0,true,true
o9851,431,20,4,15,1,true,true
o9910,431,20,4,16,0,true,true
o26628,432,20,4,14,1,true,true
o41594,432,20,4,15,0,true,true
o44097,432,19,4,15,0,true,true
o79717,432,19,3,15,0,true,true
o83378,432,19,3,15,0,true,true
o41692,433,19,4,15,0,true,true
o72194,434,21,5,15,0,true,true
o31545,435,20,4,15,0,true,true
o61760,435,20,4,16,0,true,true
o79712,435,20,4,16,0,true,true
o86372,435,21,4,16,0,true,true
o53903,436,20,3,16,0,true,true
o21393,438,24,3,20,0,true,true
o29003,438,20,4,16,0,true,true
o48800,438,20,4,15,0,true,true
o10091,440,20,4,15,0,true,true
o40228,440,47,5,16,26,true,true
o47063,440,22,4,17,0,true,true
o17460,441,20,3,15,1,true,true
o79561,441,20,4,16,0,true,true
o28268,442,20,4,16,0,true,true
o39443,443,67,4,63,0,true,true
o89764,444,21,4,17,0,true,true
o48159,445,21,3,17,0,true,true
o58273,445,22,4,16,1,true,true
o6310,445,21,4,16,0,true,true
o21458,446,21,4,17,0,true,true
o63325,446,4,StandardGenerationException,,,,
o10076,447,21,3,17,0,true,true
o76660,447,22,4,17,0,true,true
o9892,447,21,4,16,0,true,true
o17628,448,22,5,17,0,true,true
o20376,448,27,4,18,4,true,true
o20471,448,23,5,18,0,true,true
o65587,448,24,3,18,3,true,true
o83326,448,22,3,17,1,true,true
o13142,449,25,4,20,0,true,true
o44986,449,24,5,18,0,true,true
o54554,449,21,3,18,0,true,true
o55045,449,23,5,18,0,true,true
o76874,449,21,4,17,0,true,true
o12182,450,22,4,17,1,true,true
o15726,452,24,4,18,1,true,true
o19357,452,21,4,17,0,true,true
o44188,452,29,3,15,10,true,true
o46395,452,23,4,18,1,true,true
o77233,453,22,5,16,0,true,true
o85911,453,22,4,17,0,true,true
o85927,453,21,3,17,0,true,true
o3617,454,22,4,18,0,true,true
o81589,454,20,3,17,0,true,true
o70473,455,20,3,17,0,true,true
o28254,456,23,4,18,0,true,true
o63985,456,22,3,18,0,true,true
o74200,456,22,3,18,0,true,true
o12068,457,23,4,18,0,true,true
o25199,457,23,4,19,0,true,true
o55574,457,21,5,15,0,true,true
o83279,457,20,5,15,0,true,true
o83690,457,22,4,17,1,true,true
o40349,459,21,3,18,0,true,true
o69533,459,26,6,19,0,true,true
o41690,460,22,4,18,0,true,true
o58863,460,21,4,17,0,true,true
o6233,461,23,4,17,1,true,true
o65508,461,24,5,18,0,true,true
o64892,462,5,StandardGenerationException,,,,
o79516,462,21,4,17,0,true,true
o12214,464,23,5,18,0,true,true
o85202,464,22,4,18,0,true,true
o9858,464,22,4,17,0,true,true
o21768,465,23,5,18,0,true,true
o43977,465,21,3,18,0,true,true
o68405,465,22,4,17,0,true,true
o73920,465,21,3,17,0,true,true
o34462,466,22,5,17,0,true,true
o89789,466,21,4,17,0,true,true
o10008,467,21,4,17,0,true,true
o21725,467,22,4,17,0,true,true
o63377,467,25,4,16,4,true,true
o70331,467,22,4,17,0,true,true
o43294,468,21,3,17,0,true,true
o78134,469,21,4,17,0,true,true
o89197,469,21,4,17,0,true,true
o14324,470,21,4,15,1,true,true
o67524,470,20,3,16,1,false,
o19359,471,19,3,16,0,true,true
o27044,471,19,3,16,0,true,true
o36516,472,20,4,16,0,true,true
o83269,472,18,3,14,0,true,true
o10092,474,21,4,16,1,true,false
o71444,476,19,3,16,0,true,true
o77420,476,20,4,15,0,true,true
o91002,476,19,3,15,0,true,true
o57047,477,21,4,16,0,true,true
o6331,477,19,3,16,0,true,true
o81588,477,20,3,16,0,true,true
o90440,478,19,3,16,0,true,true
o11187,479,94,4,90,0,true,true
o89498,479,19,3,15,0,true,true
o40224,480,18,3,14,0,true,true
o69514,480,19,3,15,0,true,true
o8484,480,17,3,14,0,true,true
o66166,481,20,4,16,0,true,true
o9842,481,19,3,15,0,true,true
o27395,483,19,3,15,0,true,true
o27837,483,21,4,16,0,true,true
o55349,483,19,3,16,0,true,true
o20457,484,20,4,15,0,true,true
o10318,485,18,3,15,0,true,true
o79449,485,20,3,16,0,true,true
o64705,486,20,4,16,0,true,true
o91103,486,20,4,15,0,true,true
o58910,488,19,4,15,0,true,true
o76477,488,19,3,16,0,true,true
o42167,489,19,3,15,0,true,true
o6235,489,19,3,16,0,true,true
o9938,489,19,3,15,0,true,true
o32477,490,19,3,15,0,true,true
o32735,490,19,3,15,0,true,true
o53911,490,19,3,15,0,true,true
o21455,491,2207,5,16,2186,true,true
o6246,491,22,4,17,0,true,true
o69139,492,22,4,18,0,true,true
o76656,492,22,3,18,0,true,true
o12222,493,23,5,18,0,true,true
o58914,493,22,4,17,1,true,true
o63949,493,22,4,17,0,true,true
o20470,494,23,5,18,0,true,true
o24465,494,22,4,17,0,true,true
o41049,494,4666,7,21,4638,true,ExecutionException
o68625,494,22,5,17,0,true,true
o46362,495,20,4,16,0,true,true
o89703,495,22,4,18,0,true,true
o41693,496,20,4,16,0,true,true
o32963,497,20,4,15,0,true,true
o12086,498,26,4,15,6,true,true
o36463,498,21,4,15,1,true,true
o89833,498,20,4,16,0,true,true
o30283,499,19,3,15,0,true,true
o6176,499,20,4,15,0,true,true
o83726,499,20,4,15,1,true,true
o53034,500,28,3,24,0,true,true
o89560,500,21,4,16,0,true,true
o90248,500,19,3,16,0,true,true
o50163,501,19,3,16,0,true,true
o13687,502,19,3,16,0,true,true
o12643,503,19,3,15,0,true,true
o53898,503,21,3,17,0,true,true
o76659,503,21,4,17,0,true,true
o62378,504,21,4,16,0,true,true
o41652,505,21,5,16,0,true,true
o90969,505,20,4,15,0,true,true
o21861,506,20,3,16,0,true,true
o43292,506,20,4,16,0,true,true
o62757,506,19,3,16,0,true,true
o8432,506,20,4,16,0,true,true
o9765,506,21,3,17,0,true,true
o20468,507,21,4,16,0,true,true
o7513,507,21,4,16,0,true,true
o76678,508,21,4,15,1,true,true
o87858,508,20,4,16,0,true,true
o13947,509,21,4,16,0,true,true
o41638,509,20,4,15,0,true,true
o62771,509,20,3,16,0,true,true
o7375,509,19,4,14,0,true,true
o86524,509,20,4,16,0,true,true
o91031,509,56,3,52,0,true,true
o67056,511,21,4,16,0,true,true
o69498,511,20,3,16,0,true,true
o9964,511,21,4,16,1,true,true
o17139,512,22,4,17,0,true,true
o25983,513,20,3,16,0,true,true
o45169,513,21,4,16,0,true,true
o78036,514,21,4,17,0,true,true
o40222,516,19,4,15,0,true,true
o34374,517,23,4,17,1,true,true
o42291,517,23,5,18,0,true,true
o46217,517,21,4,17,0,true,true
o14451,518,22,4,17,0,true,true
o17674,519,22,4,14,3,true,true
o67195,519,22,4,17,1,true,true
o12644,520,23,4,18,0,true,true
o58909,520,22,4,18,0,true,true
o17633,521,4,StandardGenerationException,,,,
