objectId,inSize,outSize,totalTime,correctTime,oneOfAsAnyOf,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
kb_634_Normalized,551,678,6,6,true,0,0,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
kb_635_Normalized,551,678,8,7,true,0,0,0,1,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
kb_636_Normalized,551,678,6,5,true,0,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_608_Normalized,559,1546,10,9,true,0,0,0,1,0,0,1,0,1,1,0,1,2,true,false,true,2,,,,,
kb_609_Normalized,559,1546,15,14,true,0,0,0,1,0,0,1,0,0,2,0,2,3,true,false,true,2,,,,,
kb_41_Normalized,584,1588,12,11,true,0,0,0,1,0,0,1,1,0,2,0,2,2,true,false,true,2,,,,,
kb_42_Normalized,584,1588,12,11,true,0,0,1,0,0,1,1,0,0,2,1,1,2,true,false,true,2,,,,,
kb_579_Normalized,591,1218,72,72,true,1,2,3,17,0,0,1,1,0,17,0,23,3,true,false,true,2,,,,,
kb_580_Normalized,591,1218,7,6,true,0,0,0,1,0,0,1,0,0,1,0,2,0,true,false,true,2,,,,,
kb_432_Normalized,613,1864,10,9,true,0,0,0,1,0,0,2,0,1,1,1,0,1,true,false,true,2,,,,,
kb_433_Normalized,613,1864,13,12,true,0,0,1,1,0,0,2,1,0,2,0,1,3,true,false,true,2,,,,,
kb_943_Normalized,613,693,6,5,true,0,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_944_Normalized,613,693,6,5,true,0,0,0,0,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
kb_642_Normalized,618,1122,9,8,true,0,0,0,0,0,0,0,0,0,3,0,1,1,true,false,true,2,,,,,
kb_643_Normalized,618,1122,9,8,true,0,0,0,1,0,0,1,0,1,3,0,1,1,true,false,true,2,,,,,
kb_1155_Normalized,641,1066,8,5,true,0,0,0,1,0,0,1,0,1,0,0,0,0,true,false,true,2,,,,,
kb_1156_Normalized,641,1066,11,10,true,1,0,0,1,0,0,2,1,0,1,0,2,0,true,false,true,2,,,,,
kb_1125_Normalized,648,1588,12,11,true,1,0,0,0,0,1,0,0,0,2,0,2,2,true,false,true,2,,,,,
kb_1126_Normalized,648,1588,11,9,true,0,0,0,0,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
kb_431_Normalized,668,1864,11,10,true,1,0,0,1,0,0,1,1,0,1,0,1,2,true,false,true,2,,,,,
kb_410_Normalized,684,1451,10,9,true,0,0,0,1,0,1,1,2,0,2,0,2,0,true,false,true,2,,,,,
kb_411_Normalized,684,1451,7,7,true,0,0,1,0,0,1,0,1,0,1,1,1,1,true,false,true,2,,,,,
kb_1136_Normalized,687,850,5,4,true,1,0,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
kb_1137_Normalized,687,850,5,4,true,0,1,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_974_Normalized,687,1574,13,12,true,1,0,0,0,0,0,0,1,0,1,0,2,4,true,false,true,2,,,,,
kb_975_Normalized,687,1574,10,9,true,0,0,0,1,0,0,1,0,0,1,0,1,2,true,false,true,2,,,,,
kb_681_Normalized,688,1043,11,10,true,0,0,0,1,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
kb_682_Normalized,688,1043,9,8,true,0,1,0,0,0,1,0,1,0,1,0,1,2,true,false,true,2,,,,,
kb_1135_Normalized,697,850,5,4,true,0,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
kb_415_Normalized,703,1864,13,12,true,0,0,0,1,0,1,1,0,0,1,0,1,2,true,false,true,2,,,,,
kb_416_Normalized,703,1864,9,8,true,0,0,0,1,0,0,1,1,0,1,0,0,2,true,false,true,2,,,,,
kb_935_Normalized,708,842,6,5,true,1,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_936_Normalized,708,842,7,6,true,1,0,0,0,0,0,1,0,1,1,0,1,1,true,false,true,2,,,,,
kb_537_Normalized,711,684,6,5,true,0,0,1,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
kb_538_Normalized,711,684,7,7,true,0,0,1,0,0,0,1,0,0,2,0,1,1,true,false,true,2,,,,,
kb_107_Normalized,720,842,6,5,true,0,1,0,0,0,0,1,0,0,0,1,1,0,true,false,true,2,,,,,
kb_108_Normalized,720,842,7,6,true,1,0,0,0,0,0,1,0,1,1,0,1,0,true,false,true,2,,,,,
kb_61_Normalized,736,1415,12,11,true,1,1,0,0,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
kb_62_Normalized,736,1415,9,8,true,1,0,0,0,0,0,1,1,0,1,1,1,1,true,false,true,2,,,,,
kb_358_Normalized,747,720,5,5,true,0,0,0,0,0,0,0,0,0,2,0,1,1,true,false,true,2,,,,,
kb_359_Normalized,747,720,6,5,true,0,0,1,0,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
kb_350_Normalized,757,166,4,3,true,0,0,0,0,0,0,0,0,0,1,0,0,1,true,false,true,2,,,,,
kb_351_Normalized,757,166,2,2,true,0,0,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
kb_121_Normalized,764,2260,13,11,true,1,0,0,0,0,0,1,1,1,1,0,1,1,true,false,true,2,,,,,
kb_122_Normalized,764,2260,11,10,true,0,0,0,0,0,1,1,1,0,2,0,2,1,true,false,true,2,,,,,
kb_414_Normalized,764,1864,10,10,true,0,0,1,0,0,0,1,0,0,1,0,1,2,true,false,true,2,,,,,
kb_109_Normalized,767,1288,8,7,true,0,0,0,0,0,0,1,0,0,2,0,1,1,true,false,true,2,,,,,
kb_110_Normalized,767,1288,10,9,true,1,0,0,0,0,0,1,0,0,2,1,1,1,true,false,true,2,,,,,
kb_385_Normalized,770,1658,11,10,true,0,0,0,1,0,0,1,0,0,3,0,1,2,true,false,true,2,,,,,
kb_386_Normalized,770,1658,16,15,true,0,0,0,1,0,0,2,0,0,4,1,2,3,true,false,true,2,,,,,
kb_352_Normalized,775,166,3,2,true,0,0,0,1,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
kb_353_Normalized,775,166,3,2,true,1,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
kb_744_Normalized,777,1736,17,16,true,0,0,0,1,0,1,1,1,0,2,0,4,3,true,false,true,2,,,,,
kb_745_Normalized,777,1736,9,8,true,0,0,0,1,0,0,1,0,0,1,0,2,1,true,false,true,2,,,,,
kb_127_Normalized,793,816,11,10,true,0,5,1,1,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
kb_128_Normalized,793,816,6,5,true,0,1,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_866_Normalized,796,2114,11,11,true,0,0,0,1,0,0,1,1,1,2,0,1,3,true,false,true,2,,,,,
kb_867_Normalized,796,2114,11,10,true,0,0,0,1,0,0,1,0,0,2,0,2,2,true,false,true,2,,,,,
kb_868_Normalized,796,2114,19,19,true,0,0,0,0,0,1,7,1,0,3,0,1,2,true,false,true,2,,,,,
kb_869_Normalized,796,2114,12,11,true,0,0,0,1,0,0,1,0,0,3,0,1,3,true,false,true,2,,,,,
kb_337_Normalized,805,1209,7,6,true,1,0,0,0,0,1,0,1,0,1,0,2,0,true,false,true,2,,,,,
kb_338_Normalized,805,1209,8,8,true,0,0,1,0,0,1,0,0,0,0,1,2,1,true,false,true,2,,,,,
kb_412_Normalized,808,1031,9,8,true,1,0,0,0,0,0,1,0,0,1,1,2,1,true,false,true,2,,,,,
kb_413_Normalized,808,1031,11,10,true,0,0,0,1,0,0,1,1,0,1,0,1,3,true,false,true,2,,,,,
kb_966_Normalized,819,1714,10,10,true,0,0,0,0,0,0,0,0,0,3,0,1,2,true,false,true,2,,,,,
kb_967_Normalized,819,1714,10,10,true,0,0,0,0,0,0,0,0,0,3,0,1,2,true,false,true,2,,,,,
kb_937_Normalized,825,1288,9,8,true,0,0,0,1,0,0,1,0,0,1,0,2,1,true,false,true,2,,,,,
kb_938_Normalized,825,1288,9,8,true,0,1,0,0,0,1,1,0,0,1,0,1,2,true,false,true,2,,,,,
kb_546_Normalized,827,1043,7,6,true,0,0,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
kb_547_Normalized,827,1043,7,7,true,1,0,0,0,0,0,0,0,0,1,0,1,2,true,false,true,2,,,,,
kb_1081_Normalized,831,2129,9,8,true,0,1,0,0,0,1,0,0,0,1,0,1,1,true,false,true,2,,,,,
kb_1082_Normalized,831,2129,11,10,true,1,0,0,1,0,0,1,1,0,1,0,2,2,true,false,true,2,,,,,
kb_986_Normalized,837,1336,7,6,true,0,0,0,1,0,0,1,0,1,1,0,1,0,true,false,true,2,,,,,
kb_987_Normalized,837,1336,7,7,true,0,0,0,1,0,0,1,1,0,2,0,1,1,true,false,true,2,,,,,
kb_989_Normalized,837,1336,8,7,true,1,0,0,1,0,1,0,2,0,1,0,1,0,true,false,true,2,,,,,
kb_55_Normalized,849,1926,10,10,true,0,0,0,1,0,1,1,0,0,2,0,1,2,true,false,true,2,,,,,
kb_56_Normalized,849,1926,11,10,true,1,0,0,0,0,1,1,1,0,2,0,1,2,true,false,true,2,,,,,
kb_59_Normalized,858,885,13,11,true,1,0,0,1,0,0,1,1,0,4,0,1,1,true,false,true,2,,,,,
kb_60_Normalized,858,885,7,6,true,0,0,0,1,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
kb_923_Normalized,881,1544,8,7,true,0,0,0,1,0,0,1,0,0,2,0,2,1,true,false,true,2,,,,,
kb_925_Normalized,881,1544,10,9,true,1,0,0,0,0,0,1,0,1,1,0,1,1,true,false,true,2,,,,,
kb_14_Normalized,896,860,6,5,true,0,0,0,0,0,0,0,0,0,1,0,1,1,true,false,true,2,,,,,
kb_15_Normalized,896,860,22,22,true,0,0,0,1,0,0,0,0,0,2,0,17,1,true,false,true,2,,,,,
kb_155_Normalized,912,1714,14,13,true,0,0,0,0,0,1,1,0,1,3,0,1,2,true,false,true,2,,,,,
kb_156_Normalized,912,1714,9,9,true,0,0,0,1,0,0,1,0,0,3,0,1,2,true,false,true,2,,,,,
kb_157_Normalized,912,1714,10,9,true,1,0,0,0,0,1,0,1,0,2,0,1,1,true,false,true,2,,,,,
kb_158_Normalized,912,1714,15,14,true,0,0,1,0,0,1,1,0,0,4,0,2,3,true,false,true,2,,,,,
kb_654_Normalized,914,1760,7,6,true,0,1,0,1,0,1,0,1,0,0,1,1,0,true,false,true,2,,,,,
kb_655_Normalized,914,1760,5,5,true,0,0,0,1,0,1,0,0,0,0,0,0,1,true,false,true,2,,,,,
kb_656_Normalized,914,1760,10,9,true,0,1,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
kb_1073_Normalized,937,1460,7,7,true,0,0,0,0,0,1,2,1,0,1,0,1,1,true,false,true,2,,,,,
kb_1074_Normalized,937,1460,5,5,true,0,0,0,1,0,0,1,0,0,0,1,1,0,true,false,true,2,,,,,
kb_1075_Normalized,937,1460,6,6,true,0,0,0,1,0,0,0,0,0,2,0,0,0,true,false,true,2,,,,,
kb_752_Normalized,948,1355,8,7,true,0,0,0,0,0,1,0,0,0,1,0,1,1,true,false,true,2,,,,,
kb_753_Normalized,948,1355,7,7,true,0,0,0,0,0,1,0,0,1,1,0,1,1,true,false,true,2,,,,,
kb_618_Normalized,949,1617,5,5,true,0,0,1,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_619_Normalized,949,1617,6,6,true,0,0,0,1,0,0,1,0,0,2,0,0,1,true,false,true,2,,,,,
kb_679_Normalized,950,792,9,8,true,0,0,0,1,0,0,1,0,1,2,1,1,1,true,false,true,2,,,,,
kb_680_Normalized,950,792,5,4,true,0,0,0,0,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
kb_961_Normalized,950,873,7,6,true,0,0,1,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_962_Normalized,950,873,5,4,true,0,0,0,0,0,1,0,0,1,1,0,1,0,true,false,true,2,,,,,
kb_13_Normalized,959,860,7,6,true,0,1,0,0,0,0,1,0,0,1,0,2,0,true,false,true,2,,,,,
kb_673_Normalized,964,1166,6,6,true,0,0,0,0,0,0,0,0,1,1,0,1,1,true,false,true,2,,,,,
kb_674_Normalized,964,1166,6,6,true,0,0,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
kb_1087_Normalized,975,1696,8,8,true,0,0,0,0,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
kb_1088_Normalized,975,1696,8,7,true,0,1,0,0,0,0,1,0,0,2,0,1,1,true,false,true,2,,,,,
kb_1060_Normalized,1042,1859,9,6,true,1,0,0,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
kb_1061_Normalized,1042,1859,7,6,true,0,1,0,0,0,0,1,0,0,1,1,1,1,true,false,true,2,,,,,
kb_639_Normalized,1046,1848,10,9,true,0,0,0,1,0,1,1,0,0,2,0,1,1,true,false,true,2,,,,,
kb_640_Normalized,1046,1848,9,9,true,0,0,1,0,0,0,0,1,0,2,0,1,1,true,false,true,2,,,,,
kb_641_Normalized,1046,1848,10,9,true,0,0,1,0,0,0,0,1,0,3,0,1,1,true,false,true,2,,,,,
kb_417_Normalized,1054,2570,23,20,true,1,0,0,1,0,1,2,1,0,5,0,2,3,true,false,true,2,,,,,
kb_418_Normalized,1054,2570,13,12,true,0,0,0,1,0,1,1,0,0,2,0,1,2,true,false,true,2,,,,,
kb_1068_Normalized,1069,2165,11,10,true,0,0,1,0,0,0,1,0,0,2,0,2,2,true,false,true,2,,,,,
kb_1069_Normalized,1069,2165,9,8,true,0,0,0,1,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
kb_472_Normalized,1073,1727,13,12,true,0,0,1,0,0,1,1,1,0,2,0,2,3,true,false,true,2,,,,,
kb_473_Normalized,1073,1727,8,7,true,0,0,0,0,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
kb_1128_Normalized,1077,1180,5,4,true,0,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_1127_Normalized,1078,1180,4,4,true,0,0,0,1,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
kb_1129_Normalized,1078,1180,5,4,true,0,0,0,1,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
kb_1130_Normalized,1078,1180,5,4,true,0,0,0,1,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
kb_599_Normalized,1078,1408,6,5,true,0,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
kb_600_Normalized,1078,1408,7,6,true,0,0,0,1,0,0,1,0,1,1,0,2,0,true,false,true,2,,,,,
kb_994_Normalized,1094,1345,5,4,true,0,0,0,0,0,0,0,0,1,1,0,1,0,true,false,true,2,,,,,
kb_995_Normalized,1094,1345,5,5,true,1,0,0,0,0,1,0,0,1,1,0,1,0,true,false,true,2,,,,,
kb_604_Normalized,1097,1800,11,9,true,0,0,0,1,0,0,1,0,0,1,0,1,2,true,false,true,2,,,,,
kb_605_Normalized,1097,1800,10,9,true,1,0,0,0,0,1,1,0,0,2,0,2,1,true,false,true,2,,,,,
kb_100_Normalized,1098,1880,12,11,true,0,0,1,0,0,1,1,0,0,4,0,1,2,true,false,true,2,,,,,
kb_99_Normalized,1098,1880,16,15,true,1,0,0,1,0,0,1,1,0,4,0,2,2,true,false,true,2,,,,,
kb_471_Normalized,1100,1727,9,9,true,1,0,0,0,0,0,1,1,0,1,0,1,2,true,false,true,2,,,,,
kb_53_Normalized,1112,2181,15,14,true,0,0,0,1,0,0,1,1,0,4,0,2,2,true,false,true,2,,,,,
kb_54_Normalized,1112,2181,12,11,true,0,0,1,0,0,1,1,1,0,2,0,2,2,true,false,true,2,,,,,
kb_1140_Normalized,1123,1505,12,11,true,0,1,0,0,0,1,1,0,0,5,1,1,1,true,false,true,2,,,,,
kb_1141_Normalized,1123,1505,14,13,true,0,0,1,0,0,0,0,1,0,6,0,1,1,true,false,true,2,,,,,
kb_904_Normalized,1142,1958,12,11,true,0,0,0,1,0,0,0,1,0,4,0,2,1,true,false,true,2,,,,,
kb_905_Normalized,1142,1958,11,10,true,0,0,0,1,0,0,1,0,1,3,0,1,1,true,false,true,2,,,,,
kb_906_Normalized,1142,1958,16,15,true,0,0,1,1,0,1,1,1,1,5,0,1,2,true,false,true,2,,,,,
kb_984_Normalized,1145,2373,10,10,true,0,0,1,0,0,1,1,1,0,1,0,1,2,true,false,true,2,,,,,
kb_985_Normalized,1145,2373,11,10,true,0,0,0,1,0,1,1,1,0,1,0,1,2,true,false,true,2,,,,,
kb_982_Normalized,1148,2373,11,10,true,0,0,0,1,0,1,1,1,0,1,0,1,2,true,false,true,2,,,,,
kb_983_Normalized,1148,2373,11,10,true,1,0,0,0,0,0,1,1,0,1,1,1,2,true,false,true,2,,,,,
kb_988_Normalized,1148,2373,11,10,true,1,0,0,0,0,0,1,0,1,1,0,1,2,true,false,true,2,,,,,
kb_381_Normalized,1153,1842,10,10,true,0,0,0,1,0,0,0,0,0,2,0,1,2,true,false,true,2,,,,,
kb_382_Normalized,1153,1842,11,10,true,0,0,0,1,0,1,0,0,0,2,0,1,2,true,false,true,2,,,,,
kb_460_Normalized,1157,1463,7,6,true,0,0,1,0,0,1,0,1,0,1,0,1,0,true,false,true,2,,,,,
kb_461_Normalized,1162,1463,7,6,true,1,0,0,0,0,1,1,0,0,1,1,1,0,true,false,true,2,,,,,
