objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
draft2019_09_valid_type_id13_subschema1_not_2,191,59,20,39,0,true,true
draft2019_09_valid_type_id30_subschema1_not_2,191,67,23,44,0,true,true
draft2019_09_valid_type_id51_subschema1_not_2,191,72,24,47,NullPointerException,,
draft2019_09_valid_type_id8_subschema1_not_2,191,71,26,45,0,true,true
draft2019_09_valid_type_id9_subschema1_not_2,191,62,21,41,NullPointerException,,
draft2019_09_valid_pattern_id2_subschema1_not_2,192,76,39,35,2,true,true
draft2019_09_valid_type_id45_subschema1_not_2,192,63,19,43,1,true,true
draft2019_09_valid_type_id4_subschema1_not_2,192,62,22,40,0,true,true
draft2019_09_valid_boolean_schema_id15_subschema1_not_2,195,21,StandardGenerationException,,,,
draft2019_09_valid_multipleOf_id8_subschema1_not_2,197,83,22,60,0,true,true
draft2019_09_valid_const_id2_subschema1_not_2,220,66,23,42,0,true,true
draft2019_09_valid_const_id34_subschema1_not_2,221,61,19,41,1,true,true
draft2019_09_valid_const_id35_subschema1_not_2,221,63,20,43,0,true,true
draft2019_09_valid_const_id36_subschema1_not_2,221,59,19,40,0,true,true
draft2019_09_valid_const_id3_subschema1_not_2,222,61,22,39,0,true,true
draft2019_09_valid_const_id12_subschema1_not_2,223,61,19,42,0,true,true
draft2019_09_valid_const_id17_subschema1_not_2,223,58,18,40,0,true,true
draft2019_09_valid_const_id37_subschema1_not_2,223,60,19,40,1,true,true
draft2019_09_valid_const_id41_subschema1_not_2,223,57,19,38,0,true,true
draft2019_09_valid_const_id14_subschema1_not_2,224,63,22,41,0,true,true
draft2019_09_valid_const_id31_subschema1_not_2,224,56,18,37,0,true,true
draft2019_09_valid_const_id18_subschema1_not_2,225,61,22,38,1,true,true
draft2019_09_valid_const_id43_subschema1_not_2,225,75,34,40,0,true,true
draft2019_09_nonvalid_boolean_schema_id8_subschema1_not_2,226,21,StandardGenerationException,,,,
draft2019_09_valid_const_id15_subschema1_not_2,226,65,25,40,0,true,true
draft2019_09_valid_type_id70_subschema1_not_2,229,60,19,41,0,true,true
