objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o13652,679,66,20,38,8,true,true
o20479,679,65,26,39,0,true,true
o2256,679,60,20,40,0,true,true
o41694,679,60,20,40,0,true,true
o90441,679,59,20,39,0,true,true
o66195,680,57,18,39,0,true,true
o84204,680,60,20,40,0,true,true
o44227,681,69,28,41,0,true,true
o6168,681,62,21,41,0,true,true
o64737,681,44,25,19,0,true,true
o36429,682,65,21,39,5,true,true
o79477,682,59,19,40,0,true,true
o10014,683,76,36,40,0,true,true
o68296,683,59,19,40,0,true,true
o79490,683,67,26,41,0,true,true
o19044,684,61,20,41,0,true,true
o41033,685,73,21,41,11,true,true
o42536,685,60,21,39,0,true,true
o55782,685,58,19,39,0,true,true
o67287,685,68,26,42,0,true,true
o13671,686,66,22,44,0,true,true
o6263,686,61,21,39,1,true,true
o83411,686,63,20,43,0,true,true
o91027,686,105,29,76,0,true,true
o28258,687,64,22,41,1,true,true
o44187,687,41,22,19,0,true,true
o81728,687,69,22,47,0,true,true
o39429,688,60,22,38,0,true,true
o76438,688,40,20,18,1,true,true
o83406,688,62,21,41,0,true,true
o42285,689,63,21,42,0,true,true
o81583,689,63,23,40,0,true,true
o9773,689,67,25,42,0,true,true
o15101,690,63,22,41,0,true,true
o21083,690,65,24,41,0,true,true
o39515,691,65,23,41,0,true,true
o48875,691,63,20,43,0,true,true
o14406,692,21,StandardGenerationException,,,,
o21833,693,64,23,41,0,true,true
o79443,693,79,21,41,17,true,true
o948,694,73,32,41,0,true,true
o6173,696,62,23,39,0,true,true
o89106,696,61,21,40,0,true,true
o68325,697,67,26,41,0,true,true
o42284,698,67,27,40,0,true,true
o45408,698,25,StandardGenerationException,,,,
o21091,699,62,21,41,0,true,true
o64532,699,60,20,40,0,true,true
o78783,699,62,21,41,0,true,true
o68313,700,62,23,39,0,true,true
o35188,701,64,21,43,0,true,true
o90219,701,63,21,42,0,true,true
o47924,702,65,22,42,0,true,true
o58495,702,61,20,40,0,true,true
o83392,702,64,22,42,0,true,true
o17545,703,61,21,40,0,true,true
o81566,703,78,22,53,3,true,true
o86359,703,72,28,44,0,true,true
o25107,704,63,21,42,0,true,true
o34358,704,63,21,42,0,true,true
o43988,704,63,23,40,0,true,true
o55253,704,131,20,111,0,true,true
o6201,704,63,21,42,0,true,true
o68314,704,66,23,43,0,true,true
o8491,704,66,22,43,0,true,true
o89213,704,63,22,41,0,true,true
o33706,705,60,21,39,0,true,true
o64016,705,60,21,39,0,true,true
o7441,705,63,20,43,0,true,true
o84354,705,65,21,44,0,true,true
o85199,705,62,21,41,0,true,true
o67175,706,85,39,46,0,true,true
o68285,706,68,21,40,7,true,true
o82725,706,60,19,41,0,true,true
o90234,706,67,22,44,0,true,true
o11172,707,62,21,41,0,true,true
o62758,707,70,25,45,0,true,true
o85907,707,63,21,41,0,true,true
o25953,708,61,22,39,0,true,true
o46432,708,61,21,40,0,true,true
o54545,708,62,21,41,0,true,true
o8435,710,79,37,42,0,true,true
o64018,711,66,21,45,0,true,true
o64727,711,77,22,19,36,true,true
o39448,712,76,20,55,1,true,true
o60114,712,59,19,40,0,true,true
o64858,712,73,34,39,0,true,true
o66173,712,61,21,40,0,true,true
o70013,712,63,22,41,0,true,true
o14445,713,74,28,46,0,true,true
o45166,713,66,25,41,0,true,true
o60838,713,40,21,19,0,true,true
o6244,713,63,21,41,1,true,true
o86499,714,64,20,44,0,true,true
o31043,715,71,30,41,0,true,true
o43004,715,61,19,41,0,true,true
o65548,715,63,22,41,0,true,true
o68811,716,62,22,40,0,true,true
o10030,717,63,21,41,0,true,true
o14491,717,73,21,51,0,true,true
o55578,717,40,21,19,0,true,true
o84908,717,65,21,44,0,true,true
o76654,718,76,35,41,0,true,true
o79542,718,64,19,44,0,true,true
o27354,719,61,21,40,0,true,true
o42156,719,67,26,40,1,true,true
o45219,719,70,26,44,0,true,true
o39439,720,60,19,41,0,true,true
o46406,720,84,26,42,16,true,true
o46428,720,66,23,43,0,true,true
o3206,721,36,21,15,0,true,true
o9275,721,62,22,40,0,true,true
o89223,722,63,20,43,0,true,true
o28139,723,62,21,40,0,true,true
o37730,723,65,21,41,2,true,true
o53002,723,61,21,40,0,true,true
