objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o59293,2936,45,1,44,0,true,true
o90733,2940,44,1,43,0,true,true
o82635,2943,153,2,44,107,true,true
o33700,2944,60,3,57,0,true,true
o39137,2946,59,2,57,0,true,true
o42601,2953,232,2,47,183,true,true
o73045,2954,55,2,53,0,true,true
o8489,2955,49,2,47,0,true,true
o45227,2955,47,1,45,0,true,true
o60865,2956,46,2,43,1,true,true
o72198,2956,46,1,45,0,true,true
o46813,2957,46,2,44,0,true,true
o87888,2958,49,2,47,0,true,true
o69742,2958,45,1,44,0,true,true
o64837,2959,45,1,44,0,true,true
o36599,2962,47,2,45,0,true,true
o85913,2967,47,2,44,1,true,true
o90793,2967,46,1,45,0,true,true
o41358,2968,71,1,70,0,true,true
o13404,2968,46,1,45,0,true,true
o41241,2969,49,1,48,0,true,true
o31042,2974,50,2,48,0,true,true
o5027,2979,48,2,46,0,true,true
o31835,2980,50,2,48,0,true,true
o9386,2982,49,1,48,0,true,true
o32806,2984,50,2,48,0,true,true
o54582,2986,50,2,48,0,true,true
o68806,2987,51,2,49,0,true,true
o79474,2988,50,2,48,0,true,true
o3906,2988,158,1,47,110,true,true
o69392,2989,52,3,49,0,true,true
o67023,2992,53,2,51,0,true,true
o8469,2995,53,1,52,0,true,true
o1050,3004,54,1,53,0,true,true
o61597,3005,53,2,51,0,true,true
o58211,3007,52,1,51,0,true,true
o49732,3007,58,1,56,0,true,true
o35166,3009,50,1,49,0,true,true
o53698,3009,53,2,51,0,true,true
o45019,3009,48,2,46,0,true,true
o42181,3011,1,IllegalArgumentException,,,,
o32069,3013,48,2,46,0,true,true
o6294,3019,2,StandardGenerationException,,,,
o89638,3022,80,1,46,32,true,true
o74180,3022,45,2,43,0,true,true
o82694,3027,115,2,45,68,true,true
o71323,3028,153,2,45,106,true,true
o31121,3028,54,2,52,0,true,true
o90702,3032,47,1,45,0,true,true
o44194,3033,47,2,45,0,true,true
o42568,3034,258,2,47,209,true,true
o61645,3035,53,2,51,0,true,true
o49232,3036,60,2,58,0,true,true
o9359,3036,52,2,50,0,true,true
o33693,3037,49,2,47,0,true,true
o30213,3041,53,2,51,0,true,true
o6177,3041,54,2,52,0,true,true
o1505,3042,53,2,51,0,true,true
o5966,3042,50,2,48,0,true,true
o39097,3044,50,1,49,0,true,true
o64878,3045,52,1,50,0,true,true
o69968,3045,48,1,46,0,true,true
o79419,3047,45,1,44,0,true,true
o61771,3048,49,2,47,0,true,true
o43298,3048,50,1,49,0,true,true
o2067,3049,186,3,53,130,true,true
o90771,3049,52,1,51,0,true,true
o55088,3050,50,1,49,0,true,true
o73041,3052,51,2,49,0,true,true
o3907,3053,52,2,50,0,true,true
o42575,3055,249,1,49,199,true,true
o65914,3056,58,1,57,0,true,true
o42140,3061,50,2,48,0,true,true
o60275,3064,47,1,46,0,true,true
o31060,3067,49,2,47,0,true,true
o20484,3068,47,1,46,0,true,true
o62969,3069,48,2,46,IllegalStateException,,
o6213,3069,49,1,47,0,true,true
o67670,3070,1,StandardGenerationException,,,,
o81522,3074,50,2,48,0,true,true
o61616,3074,49,2,47,0,true,true
o41266,3075,49,1,48,0,true,true
o83290,3077,50,1,49,0,true,true
o75561,3083,82,2,80,0,true,true
o11514,3091,49,2,47,0,true,true
o86222,3094,52,1,51,0,true,true
o30491,3096,53,2,51,0,true,true
o11171,3098,55,3,52,0,true,true
o61644,3102,51,2,49,0,true,true
o90766,3106,51,2,49,0,true,true
o42598,3107,262,2,50,210,true,true
o6214,3109,52,2,49,1,true,true
o41800,3110,56,1,55,0,true,true
o90658,3110,53,1,52,0,true,true
o82664,3112,732,2,52,678,true,true
o64716,3118,7,StandardGenerationException,,,,
o31109,3119,48,2,46,0,true,true
o42576,3121,224,2,47,175,true,true
o33729,3126,65,3,62,0,true,true
o67025,3126,59,3,56,0,true,true
o41283,3130,47,1,46,0,true,true
o57437,3131,49,2,47,0,true,true
o30119,3131,48,2,46,0,true,true
o89099,3132,48,2,46,0,true,true
o68597,3135,49,2,47,0,true,true
o73018,3142,50,2,48,0,true,true
o89532,3144,47,1,46,0,true,true
o31132,3151,47,1,45,0,true,true
o30286,3151,49,2,47,0,true,true
o82647,3152,193,2,78,113,true,true
o41780,3153,157,3,58,96,true,true
o90652,3155,49,3,45,1,true,true
o21062,3158,1562,1,44,1516,true,false
o61000,3159,60,7,52,1,true,true
o47261,3162,53,1,52,0,true,true
o82655,3162,170,2,51,117,true,true
o82380,3165,187,3,54,130,true,true
o82637,3166,163,3,51,109,true,true
o9516,3168,52,2,50,0,true,true
o30856,3169,49,1,48,0,true,true
o82199,3171,50,2,48,0,true,true
o71405,3173,51,2,49,IllegalStateException,,
o26217,3174,52,1,50,0,true,true
o23176,3174,50,1,49,0,true,true
o34898,3175,51,2,49,0,true,true
o79054,3175,51,1,50,0,true,true
o31008,3178,70,2,68,0,true,true
o9388,3178,50,1,49,0,true,true
o45395,3179,53,2,51,0,true,true
o9541,3179,51,1,50,0,true,true
o20531,3180,52,1,51,0,true,true
o57236,3187,57,3,53,0,true,true
o70440,3187,50,1,49,0,true,true
o90951,3188,50,1,49,0,true,true
o73108,3189,50,2,48,0,true,true
o42578,3190,243,1,48,193,true,true
o52822,3191,55,2,53,0,true,true
o7381,3191,53,1,51,1,true,true
o91089,3194,49,1,48,0,true,true
o91594,3194,52,2,50,0,true,true
o68398,3194,541,2,52,487,true,false
o44288,3195,61,2,59,0,true,true
o91088,3205,55,2,53,0,true,true
o91593,3205,53,1,52,0,true,true
o13137,3206,53,2,48,3,true,false
o30510,3209,55,1,53,0,true,true
o9398,3209,55,1,54,0,true,true
o90776,3210,53,2,51,0,true,true
o41223,3215,49,1,48,0,true,true
o31158,3216,51,1,50,0,true,true
o38445,3218,52,2,50,0,true,true
o90953,3220,51,1,49,0,true,true
o16461,3222,53,1,52,0,true,true
o13402,3225,53,2,51,0,true,true
o80829,3226,61,1,60,0,true,true
o60876,3226,55,2,53,0,true,true
o13110,3226,262,1,51,210,true,true
o61799,3229,3,IllegalArgumentException,,,,
o4844,3229,82,2,79,0,true,true
o29991,3237,56,2,54,0,true,true
o61609,3239,51,2,49,0,true,true
o6245,3241,52,2,50,0,true,true
o69913,3241,52,2,50,0,true,true
o57652,3242,57,3,53,1,true,true
o90732,3242,52,1,51,0,true,true
o31108,3243,53,2,51,0,true,true
o17417,3246,54,1,53,0,true,true
o61001,3248,58,2,56,0,true,true
o76440,3249,170,3,54,113,true,true
o45806,3253,56,2,54,0,true,true
o90068,3255,57,1,56,0,true,true
o84051,3255,60,2,57,1,true,true
o74551,3257,59,2,56,1,true,true
o90816,3258,56,1,54,0,true,true
o83276,3264,52,2,49,1,true,true
o47005,3271,52,2,50,0,true,true
o50667,3279,50,2,48,0,true,true
o45752,3282,52,1,50,1,true,true
o21061,3285,1155,2,49,1104,true,true
o10314,3286,590,8,57,525,true,true
o60981,3286,57,3,54,0,true,true
o82666,3288,687,2,48,637,true,true
o30871,3289,73,10,63,0,true,true
o5254,3292,51,1,50,0,true,true
o6137,3292,53,2,51,0,true,true
o30832,3295,52,2,50,0,true,true
o69957,3296,60,2,58,0,true,true
o9390,3296,55,2,53,0,true,true
o4833,3297,52,1,51,0,true,true
o12236,3304,50,1,48,0,true,true
o9968,3306,53,2,51,0,true,true
o90797,3312,52,1,51,0,true,true
o30305,3313,52,2,50,0,true,true
o91102,3319,80,1,79,0,true,true
o6189,3319,62,2,60,0,true,true
o10566,3320,53,2,51,0,true,true
o1006,3321,57,2,55,0,true,true
o7382,3327,57,2,55,0,true,true
o30962,3329,58,2,56,0,true,true
o90290,3330,166,1,52,113,true,true
o10505,3330,55,2,53,0,true,true
o68601,3332,52,1,51,0,true,true
o27789,3332,55,1,53,0,true,true
o11689,3334,57,2,55,0,true,true
o53159,3337,53,2,51,0,true,true
o25805,3339,58,2,56,0,true,true
o16067,3339,56,2,54,0,true,true
o51177,3341,55,1,54,0,true,true
o65678,3342,56,2,54,0,true,true
