objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
sp_144_Normalized,1069,2229,12,0,1,1,3,0,1,1,1,0,1,1,1,0,true,false,true,2,,,,,
sp_145_Normalized,1090,2637,33,0,0,0,16,0,0,1,0,0,10,0,1,1,true,false,true,2,,,,,
sp_252_Normalized,1105,4543,31,0,0,0,6,0,2,2,1,0,14,0,2,1,true,false,true,2,,,,,
sp_363_Normalized,1106,3980,18,0,0,0,4,0,1,2,1,0,4,0,2,2,true,false,true,2,,,,,
sp_251_Normalized,1114,4889,30,0,0,1,7,0,2,2,1,0,11,0,2,1,true,false,true,2,,,,,
sp_108_Normalized,1115,3283,16,0,0,0,4,0,1,4,1,0,3,0,0,0,true,false,true,2,,,,,
sp_190_Normalized,1136,3035,19,0,1,0,7,0,2,1,1,1,3,1,1,1,true,false,true,2,,,,,
sp_188_Normalized,1136,3101,19,0,1,0,8,0,1,1,1,0,4,0,1,0,true,false,true,2,,,,,
sp_154_Normalized,1148,1604,10,0,0,0,3,0,1,1,0,0,2,0,1,0,true,false,true,2,,,,,
sp_149_Normalized,1160,2578,22,0,0,0,10,0,3,1,1,0,4,1,1,1,true,false,true,2,,,,,
sp_232_Normalized,1172,4324,21,0,0,0,5,0,5,1,4,0,1,1,1,1,true,false,true,2,,,,,
sp_266_Normalized,1205,5920,34,0,0,5,8,0,0,2,4,0,4,1,3,3,true,false,true,2,,,,,
sp_283_Normalized,1209,5327,21,0,0,0,6,0,1,1,1,1,4,0,1,2,true,false,true,2,,,,,
sp_35_Normalized,1219,5294,80,0,1,0,6,0,54,2,10,0,2,1,1,0,true,false,true,2,,,,,
sp_277_Normalized,1245,3389,563,0,0,0,5,0,469,1,82,0,2,0,1,1,true,false,true,2,,,,,
sp_399_Normalized,1267,3108,15,0,0,0,5,0,1,1,0,0,4,0,1,0,true,false,true,2,,,,,
sp_255_Normalized,1269,5154,17,1,0,0,3,0,0,1,2,0,4,0,2,2,true,false,true,2,,,,,
sp_313_Normalized,1270,5347,19,0,0,0,4,0,1,1,2,0,4,1,1,3,true,false,true,2,,,,,
sp_47_Normalized,1272,5460,60,0,0,0,6,0,32,2,10,0,4,1,1,2,true,false,true,2,,,,,
sp_407_Normalized,1287,6424,41,1,0,0,7,0,13,2,6,1,5,1,2,2,true,false,true,2,,,,,
sp_299_Normalized,1295,4810,28,0,0,0,9,0,4,2,1,0,6,0,2,2,true,false,true,2,,,,,
sp_34_Normalized,1307,6068,76,0,0,0,7,0,39,1,18,2,4,1,2,0,true,false,true,2,,,,,
sp_386_Normalized,1307,2897,15,0,0,0,6,0,2,1,0,1,3,0,1,0,true,false,true,2,,,,,
sp_246_Normalized,1313,5573,21,1,0,0,5,0,0,1,2,0,5,1,1,3,true,false,true,2,,,,,
sp_392_Normalized,1314,3923,18,0,0,3,5,0,0,0,1,0,3,0,1,1,true,false,true,2,,,,,
sp_72_Normalized,1316,3663,473,0,0,1,3,0,396,1,68,0,2,0,1,0,true,false,true,2,,,,,
sp_66_Normalized,1317,3768,35,0,0,0,5,0,16,1,5,0,3,0,1,0,true,false,true,2,,,,,
sp_230_Normalized,1331,7040,37,0,0,0,8,0,9,2,7,1,4,1,2,2,true,false,true,2,,,,,
sp_364_Normalized,1334,5989,25,0,1,0,5,0,1,2,3,0,5,1,1,3,true,false,true,2,,,,,
sp_284_Normalized,1343,6979,23,0,0,0,5,0,1,2,3,1,4,1,1,3,true,false,true,2,,,,,
sp_289_Normalized,1350,3658,19,0,0,0,6,0,2,1,1,0,3,1,1,1,true,false,true,2,,,,,
